1.99704E+11,1997,4,2,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Jalazoun,31.951788,35.212499,1,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),,Military Bus,97,Israel,,,,,,,,,,,,,,,,,Palestinians,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Fure bomb,0,,,3,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99704E+11,1997,4,2,,0,,168,Rwanda,11,Sub-Saharan Africa,Ruhengeri,Ruhengeri,-1.503763,29.632642,1,0,,,1,1,1,-9,,,0,1,0,9,Unknown,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,village,168,Rwanda,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,5,,,0,,,1,,,,,1,5,0,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,2,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Fredville,-29.690945,30.671688,1,0,,,0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,U/I male,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,2,,0,,217,United States,1,North America,Montana,Bozeman,45.679325,-111.033184,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,5,Abortion Related,40,Clinics,Mountain Country Womens Clinic,clinic,217,United States,,,,,,,,,,,,,,,,,Anti-Abortion extremists,,,,,,,0,,,1,1,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),2000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,2,,0,,36,Cambodia,5,Southeast Asia,,Phnom Penh,11.558831,104.917445,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,1,Business,2,Restaurant/Bar/CafŽ,Cactus Restaurant,Businessman,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,0,,0,0,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,3,,0,,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.083658,74.797368,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Govt,Security Patrol,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,Grenade,0,,,6,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,3,,0,,153,Pakistan,6,South Asia,North-West Frontier Province,Peshawar,34.009667,71.579994,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Awami League,Members,153,Pakistan,,,,,,,,,,,,,,,,,Pakistani People's Party (PPP),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,3,,,5,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99704E+11,1997,4,3,,0,,168,Rwanda,11,Sub-Saharan Africa,Ruhengeri,Kampanga,-1.448369,29.576408,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,13,Other,65,Refugee Camp,,refugee camp/commercial center,168,Rwanda,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,5,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,5,,,0,,,1,,,,,1,5,0,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,3,,0,,603,United Kingdom,8,Western Europe,England,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,104,Highway/Road/Toll/Traffic Signal,,motorway,216,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,3,,0,,6,Algeria,10,Middle East & North Africa,,Sidi Abdelkrim,36.02937,1.81168,2,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,69,Religion Identified,,"Director, Islamic Center",6,Algeria,,,,,,,,,,,,,,,,,Muslim Rebels,,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Knife,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,3,,0,,34,Burundi,11,Sub-Saharan Africa,Cibitoke,Cibitoke,-2.889815,29.121514,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",,soldiers,34,Burundi,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,3,,0,,45,Colombia,3,South America,Valle del Cauca,Tulua,4.085809,-76.197188,1,0,,,1,0,1,1,3,Intra/Inter-group Conflict,1,1,0,1,Assassination,,,,,17,Terrorists/Non-State Militia,93,Terrorist,,suspected FARC deserters,45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,2,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199704030007, 199704030008"
1.99704E+11,1997,4,3,,0,,45,Colombia,3,South America,Valle del Cauca,Tulua,4.085809,-76.197188,1,0,,,1,0,1,1,3,Intra/Inter-group Conflict,1,1,0,1,Assassination,,,,,17,Terrorists/Non-State Militia,93,Terrorist,,suspected FARC deserters,45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,2,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199704030008, 199704030007"
1.99704E+11,1997,4,3,,0,,45,Colombia,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,20,Unknown,,,,U/I,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,3,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,3,,0,,87,Haiti,2,Central America & Caribbean,,Port-au-Prince,18.5391667,-72.335,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,Cand. for Senate,87,Haiti,,,,,,,,,,,,,,,,,Opposition Group,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,4,,0,,123,Mali,11,Sub-Saharan Africa,Timbuktu,Gourma-Rharous,16.8833333,-1.9166667,1,0,,,1,1,1,-9,,,0,1,0,9,Unknown,,,,,18,Tourists,96,Tour Bus/Van,,Tourists,69,France,,,,,,,,,,,,,,,,,Tuareg extremists,Rebels,,,,,,0,,,0,8,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,4,,0,,218,Uruguay,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,7,Government (Diplomatic),46,Embassy/Consulate,Govt,embassy,94,Iran,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,4,,0,,78,Greece,8,Western Europe,Attica,Athens,37.97918,23.716647,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,6,Airports & Aircraft,43,Airline Officer/Personnel,Alitalia,Alitalia airline,98,Italy,,,,,,,,,,,,,,,,,Fighting Guerrilla Formation,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.99704E+11,1997,4,5,,0,,28,Bosnia-Herzegovina,9,Eastern Europe,,Kraljevska Sutjeska,44.1188889,18.1988889,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,,Catholic Monastery,28,Bosnia-Herzegovina,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,Rifle; Grenade,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,5,,0,,45,Colombia,3,South America,Santander,Barrancabermeja,7.060051,-73.853115,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Govt,Congressman,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,Grenade,,,,3,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,5,,0,,88,Honduras,2,Central America & Caribbean,,Tegucigalpa,14.0833,-87.2167,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Govt,Convoy of army chief Gen. Mario Hunj,88,Honduras,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,6,,0,,92,India,6,South Asia,Punjab,Pathankot,32.264338,75.642112,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99,Bus (excluding tourists),,Bus,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,2,,,14,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,6,,0,,93,Indonesia,5,Southeast Asia,,Pekalongan,-6.882887,109.669998,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,4,Multinational Corporation,,Kawasaki dealership,93,Indonesia,,,,,,,,,,,,,,,,,Muslims,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,6,,0,,130,Mexico,1,North America,,Mexico City,19.432608,-99.133207,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,U/I Male,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,6,,,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Knife,0,,,2,2,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,6,,0,,130,Mexico,1,North America,,Mexico City,19.432608,-99.133207,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,,U/I Family,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,2,,,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Knife,0,,,1,1,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,6,,0,,138,Myanmar,5,Southeast Asia,,Rangoon,16.797851,96.15735,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government,"Lt. General Tin Oo, SLORC Secretary Two",138,Myanmar,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,Package bomb,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,6,,0,,6,Algeria,10,Middle East & North Africa,,Ain El Hadid,35.05783,0.88479,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,village,6,Algeria,,,,,,,,,,,,,,,,,Muslim Rebels,,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Knife,15,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,7,,0,,93,Indonesia,5,Southeast Asia,,Viqueque,-8.855222,126.364246,1,1,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,3,Police,23,Police Patrol (including vehicles and convoys),govt,security force partol (ambush),93,Indonesia,,,,,,,,,,,,,,,,,Timorese guerrillas,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6,,,3,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199704070001, 199704070002"
1.99704E+11,1997,4,7,,0,,93,Indonesia,5,Southeast Asia,,Viqueque,-8.855222,126.364246,1,1,,,1,1,1,-9,,,1,1,0,9,Unknown,,,,,3,Police,23,Police Patrol (including vehicles and convoys),govt,security force partol (ambush),93,Indonesia,,,,,,,,,,,,,,,,,Timorese guerrillas,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,6,,,3,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199704070002, 199704070001"
1.99704E+11,1997,4,7,,0,,117,Macau,4,East Asia,,Macao,22.192266,113.547631,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Govt,Police Vehicle,117,Macau,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,7,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Kharbatha,31.945115,35.071975,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,1,Business,7,Retail/Grocery/Bakery,,Palestinian Stone,155,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Israeli settlers,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.99704E+11,1997,4,7,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,-9,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Train,185,Spain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,2,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,7,,0,,88,Honduras,2,Central America & Caribbean,,San Pedro Sula,15.50167,-88.02774,1,0,,,1,1,1,-9,,,0,1,0,4,Hijacking,,,,,1,Business,,,,Leased vehicle of U/I businessman,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,0,,,1,1,,0,,,,,1,-99,0,,,,Honduras,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99704E+11,1997,4,8,,0,,101,Japan,4,East Asia,,Narashino,35.680432,140.026526,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Res of Civil Aviation Bureau Official,101,Japan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,8,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Hebron,31.532569,35.099826,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,71,Race/Ethnicity Identified,,palestinian man,155,West Bank and Gaza Strip,,,,,,,,,,,,,,,,,Israeli settlers,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,0,1,
1.99704E+11,1997,4,8,,0,,213,Uganda,11,Sub-Saharan Africa,Northern,Labworomor,2.579947,32.440047,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Village/Mil Outpost,213,Uganda,,,,,,,,,,,,,,,,,Lord's Resistance Army (LRA),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99704E+11,1997,4,8,,0,,217,United States,1,North America,Illinois,Urbana,40.11727,-88.204489,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),14,Judge/Attorney/Court,,judge,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,,,,,,,,,,,,8,Incendiary,,,8,Incendiary,18,Arson/Fire,,,,,,,,,Incendiary; Fure bomb,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,8,,0,,45,Colombia,3,South America,Antioquia,Heliconia,6.20781,-75.73436,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Mayor,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,8,,0,,45,Colombia,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,104,Highway/Road/Toll/Traffic Signal,,Highway,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,8,Land Mine,,,,,,,,,,,,,Mine,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99704E+11,1997,4,8,,0,,45,Colombia,3,South America,Guajira,Unknown,11.354774,-72.520483,4,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Railroad Track,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99704E+11,1997,4,8,,0,,69,France,8,Western Europe,Corsica,Cervione,42.33107,9.490362,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,,House,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
