1.99402E+11,1994,2,3,,0,,74,Georgia,7,Central Asia,,Tbilisi,41.709981,44.792998,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government,Nika Kekelidze *,74,Georgia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,2,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,3,,0,,74,Georgia,7,Central Asia,,Tbilisi,41.709981,44.792998,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government,Georgy Karkarashvili *,74,Georgia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,3,,0,,78,Greece,8,Western Europe,Attica,Athens,37.97918,23.716647,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,German State Dept.,German Goethe Cultural Institute,75,Germany,,,,,,,,,,,,,,,,,Revolutionary People's Struggle (ELA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.99402E+11,1994,2,3,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,0,0,1,Assassination,,,,,4,Military,29,Military Unit/Patrol/Convoy,Spain State Department,Military Attache Ruano Fernando Sagristano,185,Spain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99402E+11,1994,2,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownards,54.595016,-5.703109,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,69,Religion Identified,Unknown,Catholic Taxi driver Joseph Mark Sweeny,216,Great Britain,,,,,,,,,,,,,,,,,Ulster Volunteer Force (UVF),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,1,1,
1.99402E+11,1994,2,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Sinn Fein,Persons entering gate to building,216,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,Grenade,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99402E+11,1994,2,4,,0,,195,Sudan,11,Sub-Saharan Africa,Khartoum,Omdurman,15.647578,32.480689,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86,Place of Worship,Moslem Religion,Mosque,195,Sudan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,5,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,16,,,20,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,4,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.924678,40.211448,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,1,Business,7,Retail/Grocery/Bakery,unknown,shopkeeper Omar Gunes,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,4,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Diyarbakir,37.924678,40.211448,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,1,Business,2,Restaurant/Bar/Café,unknown,coffee house owner Faik Bara,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,4,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/Café,unknown,restaurant,209,Turkey,,,,,,,,,,,,,,,,,Dev Sol,,,,,,,1,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99402E+11,1994,2,4,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,unknown,residence,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,Grenade,2,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,4,,0,,26,Bolivia,3,South America,La Paz,La Paz,-16.500194,-68.150162,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),14,Judge/Attorney/Court,Government,"Office, District Attorney Javier Dipps",26,Bolivia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,4,,0,,58,Dominican Republic,2,Central America & Caribbean,,Santo Domingo,18.456792,-69.951164,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Social Revolutionary Party,Presidential Candidate Jose Pena Gomez,58,Dominican Republic,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,21,Blunt Object,5,Firearms,3,Handgun,,,,,,,,,Rocks; Pistol,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,4,,0,,60,Egypt,10,Middle East & North Africa,,Shibin Al-Qanatir,30.3127778,31.3211111,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Government,Witness Sayyed Ahmed Yahya *,60,Egypt,,,,,,,,,,,,,,,,,Al-Jihad,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,4,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99402E+11,1994,2,5,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Unknown,Wholesale store,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,1,1,
1.99402E+11,1994,2,5,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Unknown,Supermarket,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,1,1,
1.99402E+11,1994,2,5,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,1,0,,,0,0,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,Unknown,Supermarket,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,1,1,
1.99402E+11,1994,2,6,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),Military,Military Landrover,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Rocket,0,,,4,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,1,1,
1.99402E+11,1994,2,6,,1,2/7/94,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.03742,45.337971,1,1,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,12,NGO,62,International NGO,International Committee for the Development of Pe*,Gino del Nero and interpreter,182,Somalia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,0,,,,,1,2,0,0,1,,Somalia,1,10000,,,,,2,Hostage(s) released by perpetrators,2,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,182,Somalia,11,Sub-Saharan Africa,Middle Shebelle,Balcad,2.360365,45.385456,1,1,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",United Nations,8 vehicle food convoy,422,International,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99402E+11,1994,2,6,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.03742,45.337971,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,12,NGO,62,International NGO,World Concern,compound,422,International,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99402E+11,1994,2,6,,0,,183,South Africa,11,Sub-Saharan Africa,Northern Cape,Richmond,-31.413235,23.947478,1,1,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,unknown,"9 women, 3 children",183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,20,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,12,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,205,Thailand,5,Southeast Asia,Trang,Unknown,7.59093,99.634135,4,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,8,Educational Institution,50,Other Personnel,Provincial School,Headmaster Sukhum Sajjachaliew,205,Thailand,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,209,Turkey,10,Middle East & North Africa,Ankara,Ankara,39.933971,32.858521,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Democratic Party,Secretary General Murat Bozlak,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,6,Algeria,10,Middle East & North Africa,,Chlef,36.16525,1.33452,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,6,Algeria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,5,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,6,Algeria,10,Middle East & North Africa,,Tizi Ouzou,36.716365,4.049834,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,6,Algeria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,6,Algeria,10,Middle East & North Africa,,Medea,36.266667,2.75,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,6,Algeria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,6,Algeria,10,Middle East & North Africa,,Blida,36.480453,2.83388,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,unknown,60yr old male,6,Algeria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,6,Algeria,10,Middle East & North Africa,,Tipaza,36.587152,2.44311,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,unknown,80 year old male,6,Algeria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,6,,0,,8,Angola,11,Sub-Saharan Africa,Bie,Kuito,-12.383203,16.933844,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Government,City,8,Angola,,,,,,,,,,,,,,,,,National Union for the Total Independence of Angola (UNITA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,11,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,,,,,,,Mortar,48,0,,62,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99402E+11,1994,2,6,,0,,60,Egypt,10,Middle East & North Africa,,Assiut,27.1827778,31.1827778,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police,Brigadier Omar Hassan Mustafa,60,Egypt,,,,,,,,,,,,,,,,,Al-Gama'at al-Islamiyya (IG),,,,,,,1,,,0,3,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99402E+11,1994,2,7,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Craigavon,54.448118,-6.387579,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,69,Religion Identified,Unknown,Catholic Female (name unk),216,Great Britain,,,,,,,,,,,,,,,,,Ulster Freedom Fighters (UFF),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,1,1,
1.99402E+11,1994,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Air Force,Air Force Headquarters,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99402E+11,1994,2,7,,1,2/22/94,160,Philippines,5,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,1,Business,,,unknown,evangeline and anthony alejandro,160,Philippines,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic rifle,0,,,0,,,0,,,,,1,2,0,0,15,,Philippines,1,62000,,62000,,,2,Hostage(s) released by perpetrators,2,,,,,PGIS,-9,-9,0,-9,
1.99402E+11,1994,2,7,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Military,Colonel Leopoldo Garcia Campo,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99402E+11,1994,2,7,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit members,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99402E+11,1994,2,7,,0,,209,Turkey,10,Middle East & North Africa,Mus,Unknown,38.943543,41.748498,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,military,unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers' Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99402E+11,1994,2,7,,0,,209,Turkey,10,Middle East & North Africa,Diyarbakir,Unknown,38.109458,40.567051,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,military,unit,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers' Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,5,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99402E+11,1994,2,7,,0,,6,Algeria,10,Middle East & North Africa,,Algiers,36.7525,3.04197,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,6,Algeria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,0,0,,0,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
