1.98112E+11,1981,12,21,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,2 high tension line towers (2 electric pylons),185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Plastic explosive,0,,,0,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.98112E+11,1981,12,21,,0,,217,United States,1,North America,Georgia,Metter,32.397265,-82.061054,1,0,,"12/21/1981: Five members of the May 19 Communist Order robbed the Pineland State Bank in Metter, Georgia, United States.  $5529 were stolen. No casualties resulted from this incident.",1,0,1,1,2,Other Crime Type,0,1,0,5,Hostage Taking (Barricade Incident),,,,,1,Business,3,Bank/Commerce,Pineland State Bank,bank,217,United States,,,,,,,,,,,,,,,,,May 19 Communist Order,,,,,,"The May 19 Communist Order consisted of Revolutionary Leftists attempting to ""expropriate"" funds from the establishment in order to improve to the conditions of the poor.  The armed robberies were viewed as a way to procure weapons and safe houses that would be used in the armed struggle against those in power.",0,,,0,5,5,0,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,0,0,0,0,0,0,1,3,Minor (likely < $1 million),5529,money stolen,0,,,,,,,0,,,,,,,,,Anthony LaBorde and Kuwasi Balagoon held up bank tellers at gunpoint while Tyrone Rison was acting as the look out.  Yvonne Thomas and Emma Rison drove the getaway cars.  All of the perpetrators were eventually captured by the police.,"John Castellucci, ""The Big Dance,"" Dodd, Mead & Company, 1986.","""Prosecutor Says Couple Helped Rob Bank To Aid Subversive Organization,"" Rome News Tribune, September 22, 1982.","""GeorgiaÉNews in Brief,"" Rome News Tribune, October 13, 1982.",Hewitt Project,0,0,0,0,
1.98112E+11,1981,12,22,,0,,61,El Salvador,2,Central America & Caribbean,,Torola,13.9166667,-88.2333333,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Farabundo Marti Pop. Lib. Front,Dissident Members,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,11,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,22,,0,,45,Colombia,3,South America,Antioquia,Bello district,6.34053,-75.562227,3,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,,Oil Pipeline of Ecopetrol,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,22,,0,,159,Peru,3,South America,La Libertad,Trujillo,-8.111825,-79.02866,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,8,Educational Institution,49,School/University/Educational Building,,College of Architecture,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),50000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,22,,0,,145,Nicaragua,2,Central America & Caribbean,,San Carlos,11.1236,-84.77795,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,military,unit,145,Nicaragua,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Nicaragua (FARN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,15,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,22,,0,,159,Peru,3,South America,Ayacucho,Vinchos,-13.242055,-74.35445,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21,Government Building/Facility/Office,,district council bldg,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,20,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,8,Incendiary,,,,,,,,,,,Automatic firearm; Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),60000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,22,,0,,159,Peru,3,South America,Unknown,Vivichos,,,5,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,home of Mayor Jorge Perez Arrial,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,4,,,1,3,Minor (likely < $1 million),10000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,23,,0,,45,Colombia,3,South America,Bogota,Bogota,4.602489,-74.093032,1,0,,,0,1,1,1,2,Other Crime Type,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,,"Lawyer, Rosa Rodriguez Fonseca",45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Miguel,13.466667,-88.183333,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",Army,Colonel (retired) Miguel Angel Hernandez,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,16,Telecommunication,90,Telephone/Telegraph,,Telephone exchange,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,High Tension line Tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,High tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,high tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,High tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,High tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,high tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,high tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,0,,,0,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,,high tension line tower,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,3,Minor (likely < $1 million),45000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,,private home,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/CafŽ,,Restaurant,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,Suchitoto,13.933732,-89.025836,1,0,,,0,1,1,1,2,Other Crime Type,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,,Truck,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,1,,,1,3,Minor (likely < $1 million),25000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,23,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,4,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,24,,0,,83,Guatemala,2,Central America & Caribbean,,Ciudad Vieja,14.526389,-90.759722,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Ciudad Vieja,residents,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,7,,,0,,,0,,,,,1,7,0,,,,Guatemala,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,24,,0,,217,United States,1,North America,New York,New York City,40.712784,-74.005941,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),47,"International Organization (peacekeeper, aid agency, compound)",Soviet Diplomatic Mission,Car belonging to Soviet UN Mission,359,Soviet Union,,,,,,,,,,,,,,,,,Jewish Defense League (JDL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,14,Time Fuse,,,,,,,,,,,,,Pipe bomb - 6 inch,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,HSI,0,1,1,1,
1.98112E+11,1981,12,25,,0,,45,Colombia,3,South America,Arauca,Lipa,6.056944,-69.756389,2,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,77,Laborer (General)/Occupation Identified,Self,"Jaime Perez Norsagaray, Medical doctor and wealthy landowner",45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,30,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,1,0,,,,Colombia,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98112E+11,1981,12,25,,0,,61,El Salvador,2,Central America & Caribbean,,Usulutan,13.344322,-88.437463,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,,Military post/ garrison,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,26,,0,,362,West Germany (FRG),8,Western Europe,North Rhine-Westphalia,Bonn,50.732674,7.096299,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",,Residence of Soviet Ambassador (Vladimir Semyonev),359,Soviet Union,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.98112E+11,1981,12,26,,0,,83,Guatemala,2,Central America & Caribbean,,Guatemala City,14.624422,-90.53288,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,Guatemalan National Congress,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,"Damages: explosion, destroyed door",0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,26,,0,,83,Guatemala,2,Central America & Caribbean,,San Andres Villa Seca,14.579122,-91.58506,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,town of San Andres Villa Seca,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,26,,0,,159,Peru,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,-9,,,0,1,0,9,Unknown,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Station,159,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,50,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,4,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,26,,0,,83,Guatemala,2,Central America & Caribbean,,La Mesilla,15.63992,-91.979478,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Post,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,8,Incendiary,,,,,,,,,,,Automatic firearm; Incendiary,5,,0,10,,,1,3,Minor (likely < $1 million),150000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,27,,0,,83,Guatemala,2,Central America & Caribbean,,Ciudad Vieja,14.526389,-90.759722,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,10,Journalists & Media,54,Radio Journalist/Staff/Facility,unk,"Gonzalo Quinonez Paredes, Radio Journalist",83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,27,,0,,45,Colombia,3,South America,Antioquia,Medellin,6.270526,-75.572173,1,0,,,1,1,1,-9,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,Home Of Businessman Ismael Goldew,45,Colombia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,2,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,27,,0,,83,Guatemala,2,Central America & Caribbean,,Guatemala City,14.624422,-90.53288,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,,Legislative Palace,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),100000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98112E+11,1981,12,27,,0,,45,Colombia,3,South America,Antioquia,Remedios,7.07786,-74.70355,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
