1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,,telephone company office,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,branch offices of the christian democratic party,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,7,Retail/Grocery/Bakery,,telephone company office,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,branch offices of the christian democratic party,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,branch offices of the christian democratic party,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,branch offices of the christian democratic party,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,185,Spain,8,Western Europe,Madrid,Madrid,40.416691,-3.700345,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,82,Labor Union Related,,Friends of UNESCO Club,185,Spain,,,,,,,,,,,,,,,,,Spanish Basque Battalion (BBE) (rightist),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,58,Dominican Republic,2,Central America & Caribbean,,Moca,19.396959,-70.522911,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",,police barracks,58,Dominican Republic,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearms,1,,,2,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98001E+11,1980,1,26,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gaza,31.522561,34.453593,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,35,Military Transportation/Vehicle (excluding convoys),,Israeli Defense Force Vehicle,97,Israel,,,,,,,,,,,,,,,,,Palestinians,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosives,,,,11,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gaza,31.522561,34.453593,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Patrol,97,Israel,,,,,,,,,,,,,,,,,Palestinians,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,Grenades,,,,10,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,Bus,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,8,Incendiary,,,,,,,,,,,Pistol; Incendiary,,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,Bus,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,8,Incendiary,,,,,,,,,,,Pistol; Incendiary,,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,Bus,98,Italy,,,,,,,,,,,,,,,,,Autonomy (Italy),Trotskyite Group,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,8,Incendiary,,,,,,,,,,,Pistol; Incendiary,,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,5,Hostage Taking (Barricade Incident),,,,,4,Military,29,Military Unit/Patrol/Convoy,,"Army Patrol, House",216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,3,Handgun,,,,,,,,,Rifle; Pistol,1,,,2,,,1,4,Unknown,,,1,6,0,3,0,,,0,,,,,,2,Hostage(s) released by perpetrators,6,,,,,PGIS,0,0,1,1,
1.98001E+11,1980,1,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.597269,-5.930109,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",British Army,Errol  Pryce 21,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,4,Rifle/Shotgun (non-automatic),,,,,,,,,,,,,Sniper,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,0,0,1,1,
1.98001E+11,1980,1,26,,0,,217,United States,1,North America,Virginia,Arlington,38.880777,-77.108273,1,0,at residence and vehicle on Highland Street,"01/26/1980: In Arlington, Virginia, United States, the home and car of Vietnamese anti-communist journalist, Nguyen Thanh Hoang, were firebombed by unknown perpetrator(s), while Hoang and his 7-year-old daughter were asleep in the Highland Street home.  The home was destroyed to rubble, but Hoang and his daughter were able to escape the fires.  Prior to this incident, Hoang had received threatening letters urging him to stop his anti-communist policies. Additionally, after the incident, two letters which claimed responsibility for the bombings, were signed by a group identifying itself as the ""Action Squad,"" and sent to Hoang.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,10,Journalists & Media,53,Newspaper Journalist/Staff/Facility,Tien Phong magazine,"Nguyen Thanh Hoang, Vietnamese anti-communist journalist, owner of Tien Phong magazine",217,United States,,,,,,,,,,,,,,,,,Action Squad,,,,,,The perpetrators targeted Nguyen Thanh Hoang due to his anti-communist beliefs and writings.,0,,,0,-99,-99,1,1,Letter,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,firebombs,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,"The firebombs destroyed the victim's home, which was also where his magazine was published.",,,,,,,,,,,,,,,,,"In January, 1989, Nguyen Thanh Hoang's house was the target of an unsuccessful firebombing.  Also in 1989, Nhan Trong Do, a layout editor for Tien Phong, was shot and killed (198911220013).  One year later, Triet Le, a columnist for Tien Phong, and his wife were shot and killed (199009220011).","Ronald D. White, ""Violence Finds Viet Editor In His New Arlington Home,"" The Washington Post, March 24, 1980.","Kristan Metzler, ""Murder trail runs dry ; Fear, mistrust stymie police probe of 1990 exile's killing,"" The Washington Times, October 4, 1994.","Christopher Hewitt, ""Political Violence and Terrorism in Modern America: A Chronology,"" Praeger Security International, 2005.",Hewitt Project,-9,-9,0,-9,
1.98001E+11,1980,1,27,,0,,30,Brazil,3,South America,Rio de Janeiro,Rio de Janeiro,-22.908278,-43.197026,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,,PMDB Party meeting room,30,Brazil,,,,,,,,,,,,,,,,,Communist Hunters Command (CCC),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,27,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,National Democratic Union,"Carlos Garcia Ruiz and Francisco River, Members",61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98001E+11,1980,1,27,,0,,61,El Salvador,2,Central America & Caribbean,,Santa Ana,13.99417,-89.55972,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,12,Construction,,Construction site,61,El Salvador,,,,,,,,,,,,,,,,,United Popular Action Front (FAPU),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,27,,0,,61,El Salvador,2,Central America & Caribbean,,Coatepeque,13.926371,-89.502589,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,town of Coatepeque,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),People's Liberation Forces (FPL),,,,,,0,,,0,100,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,5,Firearms,4,Rifle/Shotgun (non-automatic),5,Firearms,3,Handgun,,,,,Automatic firearm; Rifle; Pistol,20,,,1,,,1,4,Unknown,,,1,6,0,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,27,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,23,Police Patrol (including vehicles and convoys),,Police bus,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,,5,,,1,3,Minor (likely < $1 million),4000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.98001E+11,1980,1,27,,0,,208,Tunisia,10,Middle East & North Africa,Gafsa,Gafsa,34.429322,8.786049,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,22,"Police Building (headquarters, station, school)",Army,police barraks,208,Tunisia,,,,,,,,,,,,,,,,,Tunisian Armed Resistance,Lybian-backed Tunisia Emigre,,,,,,0,,,0,200,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,5,Firearms,4,Rifle/Shotgun (non-automatic),6,Explosives/Bombs/Dynamite,7,Grenade,,,,,Automatic firearm; Rifle; Grenades,41,,,100,,,1,,,,,1,-99,0,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,28,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,7,Retail/Grocery/Bakery,Todos Supermarket,,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),People's Revolutionary Army (ERP) (El Salvador),,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),10000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,28,,0,,185,Spain,8,Western Europe,Catalonia,Barcelona,41.387917,2.169919,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Civil Guard,civil guardesmen,185,Spain,,,,,,,,,,,,,,,,,Catalonian Resistance,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,0,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,28,,0,,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.3,44.4,1,0,,,1,1,1,-9,,,0,1,0,4,Hijacking,,,,,6,Airports & Aircraft,42,Aircraft (not at an airport),Middle east airlines,Middle east,999,Multinational,,,,,,,,,,,,,,,,,Shia Muslim extremists,,,,,,,0,,,0,1,,,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Knife,0,,,0,,,0,,,,,0,,,,,Beirut,Beirut,1,0,,,,,2,Hostage(s) released by perpetrators,137,,,,,PGIS,-9,-9,1,1,
1.98001E+11,1980,1,28,,0,,61,El Salvador,2,Central America & Caribbean,,Ilobasco,13.85,-88.85,1,0,,,1,1,1,0,,,0,1,0,9,Unknown,,,,,15,Religious Figures/Institutions,86,Place of Worship,,church,61,El Salvador,,,,,,,,,,,,,,,,,United Popular Action Front (FAPU),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,4,,,0,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,29,,0,,69,France,8,Western Europe,Paris,Paris,48.856614,2.352222,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Syrian Embassy,200,Syria,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,8,,,1,3,Minor (likely < $1 million),150000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.98001E+11,1980,1,29,,0,,69,France,8,Western Europe,Paris,Paris,48.856614,2.352222,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Syrian Embassy,200,Syria,,,,,,,,,,,,,,,,,Front for the Liberation of Lebanon from Foreigners,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,8,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.98001E+11,1980,1,29,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,2,Restaurant/Bar/CafŽ,,Bar,185,Spain,,,,,,,,,,,,,,,,,Spanish Armed Group,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),8000,"Damages: explosion, damaged 2 vehicles and bar, estimated at $8,000",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,29,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,Unk,Marlos Leiva Santos,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.98001E+11,1980,1,29,,0,,98,Italy,8,Western Europe,Veneto,Venice,45.434336,12.338786,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,1,Business,5,Industrial/Textiles/Factory,Montedison Petrochemicals,"Silvio Gori, petrochemicals executive, assistant technical manager",98,Italy,,,,,,,,,,,,,,,,,Red Brigades,,,,,,,0,,,0,3,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistols,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,29,,0,,61,El Salvador,2,Central America & Caribbean,,San Vicente,13.64121,-88.785423,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,town of San Vicente govt offices,61,El Salvador,,,,,,,,,,,,,,,,,Popular Revolutionary Bloc (BPR),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,Molotov cocktail,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,29,,0,,61,El Salvador,2,Central America & Caribbean,,Santa Clara,13.702621,-88.727772,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,,town of Santa Clara,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),People's Liberation Forces (FPL),,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,4,Unknown,,,1,3,0,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.98001E+11,1980,1,29,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,5,Hostage Taking (Barricade Incident),,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Christian Democratic Party,HQ,61,El Salvador,,,,,,,,,,,,,,,,,February 28 Popular League (El Salvador),,,,,,,0,,,0,50,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,,,,,,,1,4,Unknown,,,1,17,0,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
