1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,1,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Electroperu,High tension line tower,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070008, 199202070009, 199202070010"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,1,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Electroperu,High tension line tower,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070009, 199202070008, 199202070010"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,1,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,21,Utilities,107,Electricity,Electroperu,High tension line tower,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070010, 199202070008, 199202070009"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070011, 199202070012, 199202070013, 199202070014, 199202070015"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070012, 199202070011, 199202070013, 199202070014, 199202070015"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070013, 199202070011, 199202070012, 199202070014, 199202070015"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070014, 199202070011, 199202070012, 199202070013, 199202070015"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,,Bank,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202070015, 199202070011, 199202070012, 199202070013, 199202070014"
1.99202E+11,1992,2,7,,0,,159,Peru,3,South America,Lima,Lima,-12.046378,-77.042791,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Govt,National Penitentiary Institute,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,15,Vehicle,,,,,,,,,,,,,Car bomb,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,7,,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.256963,-2.923441,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,"Residence, Spanish Basque Businessman",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99202E+11,1992,2,7,,0,,603,United Kingdom,8,Western Europe,England,London,51.500152,-0.126236,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,19,Transportation,102,Subway,underground (subway) system,underground track at Barking Station,216,Great Britain,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,0,1,1,
1.99202E+11,1992,2,7,,0,,59,Ecuador,3,South America,Azuay,Cuenca,-2.90008,-79.005896,1,0,,,1,1,1,0,,,0,1,0,9,Unknown,,,,,2,Government (General),21,Government Building/Facility/Office,govt,city hall,59,Ecuador,,,,,,,,,,,,,,,,,Popular Democratic Movement (MPD),,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,7,,1,2/7/92,160,Philippines,5,Southeast Asia,Metropolitian Manila,Manila,14.596051,120.978666,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,,Private Residence,160,Philippines,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,9,,,,,,,,,,,,5,Firearms,3,Handgun,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,Pistol; Knife,0,,,3,3,,1,,,,,1,12,0,0,1,,,0,,,,,,2,Hostage(s) released by perpetrators,12,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,7,,0,,177,Sierra Leone,11,Sub-Saharan Africa,Eastern,Koidu,8.644813,-10.969397,1,1,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,75,Village/City/Town/Suburb,Govt,Villages of Bongema and Deyor,177,Sierra Leone,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,8,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,7,,0,,185,Spain,8,Western Europe,Basque Country,Leioa,43.326097,-2.987704,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,13,Private Security Company/Firm,,Armored car,185,Spain,,,,,,,,,,,,,,,,,First of October Antifascist Resistance Group (GRAPO),,,,,,,0,,,0,4,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,8,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Inanda,-29.684008,30.932428,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,19,Transportation,99,Bus (excluding tourists),,Bus passenger *,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,8,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Pietermaritzburg,-29.658879,30.855026,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,African National Congress (ANC),Official: Sikhumbuzo Ngqenya,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,8,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Netzarim,31.483495,34.450067,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,5,Industrial/Textiles/Factory,,Tomato Packing Plant,97,Israel,,,,,,,,,,,,,,,,,Hamas (Islamic Resistance Movement),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,8,,0,,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Netzarim,31.483495,34.450067,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,patrol,97,Israel,,,,,,,,,,,,,,,,,Palestinians,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,5,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,8,,0,,110,Lebanon,10,Middle East & North Africa,An Nabatiyah,Deble,33.126814,35.376795,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,17,Terrorists/Non-State Militia,94,Non-State Militia,South Lebanon Army,Patrol,110,Lebanon,,,,,,,,,,,,,,,,,Hezbollah,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99202E+11,1992,2,8,,0,,6,Algeria,10,Middle East & North Africa,,Barika,35.38901,5.36584,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Security Force,Unit,6,Algeria,,,,,,,,,,,,,,,,,Islamic Salvation Front (FIS),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,0,,0,0,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,8,,0,,104,Kenya,11,Sub-Saharan Africa,Nyanza,Kisumu,-0.092039,34.7696,1,0,,,1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Govt,Cars and buildings in town,104,Kenya,,,,,,,,,,,,,,,,,Forum for the Restoration of Democracy-Kenya,,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,21,Blunt Object,,,,,,,,,,,,,Stones,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,8,,0,,110,Lebanon,10,Middle East & North Africa,An Nabatiyah,Braachit,33.176111,35.443333,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Israel Military,Patrol,97,Israel,,,,,,,,,,,,,,,,,Abu Nidal Organization (ANO),Fatah Revolutionary Council,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.99202E+11,1992,2,8,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Matshana,-28.744254,31.840525,1,0,,,1,0,1,1,3,Intra/Inter-group Conflict,0,1,0,2,Armed Assault,,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Inkatha Freedom Party (IFP),Supporter's Funeral,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,8,,0,,183,South Africa,11,Sub-Saharan Africa,Gauteng,Soweto,-26.246319,27.853677,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,8,Hotel/Resort,,Zulu Migrant Workers Hostel,183,South Africa,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,8,Incendiary,,,,,,,,,,,Pistol; Incendiary,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,8,,0,,92,India,6,South Asia,Jammu and Kashmir,Srinagar,34.069935,74.793683,1,0,,,1,1,1,-9,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,2,Government (General),18,"Government Personnel (excluding police, military)",Govt,Director of Labor Procurement B.A. Shah,92,India,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,0,,,0,,,0,,,,,1,1,0,,,,India,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,9,,0,,45,Colombia,3,South America,Cesar,Ayacucho district,8.60075,-73.58638,3,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,21,Utilities,108,Oil,Ecopetrol,Cano Limon-Covenas Pipeline,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,9,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,34,"Military Personnel (soldiers, troops, officers, forces)",military,Fenerbahce Army Officers Club,209,Turkey,,,,,,,,,,,,,,,,,Kurdistan Workers' Party (PKK),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,8,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,9,,0,,83,Guatemala,2,Central America & Caribbean,,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,Bus,83,Guatemala,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,5,,,15,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,9,,0,,146,Niger,11,Sub-Saharan Africa,Agadez,Agadez,16.974169,7.986535,1,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Paramilitary Police,Patrol,146,Niger,,,,,,,,,,,,,,,,,Tuareg Guerrillas,Guerrillas,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,3,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99202E+11,1992,2,10,,0,,6,Algeria,10,Middle East & North Africa,,Bordj Menaiel,36.742386,3.722816,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police,2 Policemen,6,Algeria,,,,,,,,,,,,,,,,,Islamic Salvation Front (FIS),,,,,,,0,,,0,,,,,,,,,,,,,9,Melee,23,Knife or Other Sharp Object,,,,,,,,,,,,,Knife,2,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,10,,0,,92,India,6,South Asia,Punjab,Patiala district,30.34,76.38,3,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,8,Educational Institution,50,Other Personnel,Sehoul,Headmaster,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99202E+11,1992,2,10,,0,,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,3,0,,,1,1,1,0,,,1,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,School,School teacher,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202100003, 199202100004, 199202100005, 199202100006, 199202100007"
1.99202E+11,1992,2,10,,0,,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,3,0,,,1,1,1,0,,,1,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,School,School teacher,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202100004, 199202100003, 199202100005, 199202100006, 199202100007"
1.99202E+11,1992,2,10,,0,,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,3,0,,,1,1,1,0,,,1,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,School,School teacher,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202100005, 199202100003, 199202100004, 199202100006, 199202100007"
1.99202E+11,1992,2,10,,0,,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,3,0,,,1,1,1,0,,,1,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,School,School teacher,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202100006, 199202100003, 199202100004, 199202100005, 199202100007"
1.99202E+11,1992,2,10,,0,,92,India,6,South Asia,Punjab,Sangrur District,30.245796,75.842072,3,0,,,1,1,1,0,,,1,1,0,1,Assassination,,,,,8,Educational Institution,48,Teacher/Professor/Instructor,School,School teacher,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,"199202100007, 199202100003, 199202100004, 199202100005, 199202100006"
1.99202E+11,1992,2,10,,0,,19,Bangladesh,6,South Asia,Dhaka,Dhaka,23.811388,90.412106,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,,20 Private Vehicles,19,Bangladesh,,,,,,,,,,,,,,,,,Bangladesh National Socialist Party,Student Members,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,4,,,1,3,Minor (likely < $1 million),150000,"Damages: damaged/destroyed 20 vehicles, estimated at $150,000",0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
