1.9831E+11,1983,10,25,,0,,92,India,6,South Asia,Delhi,New Delhi,28.632381,77.220004,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Jordan,"(55) Mohammed Ali Khurme, Ambassador to India",102,Jordan,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,1,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.9831E+11,1983,10,25,,0,,61,El Salvador,2,Central America & Caribbean,,Santa Barbara,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,29,Military Unit/Patrol/Convoy,,army patrol,61,El Salvador,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Ambushed,13,,,10,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.9831E+11,1983,10,25,,0,,61,El Salvador,2,Central America & Caribbean,,Guazapa,13.8769444,-89.173556,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,9,Unknown,,,,,4,Military,29,Military Unit/Patrol/Convoy,,army patrol (platoon),61,El Salvador,,,,,,,,,,,,,,,,,Left-Wing Guerrillas,,,,,,,0,,,0,,,,,,,,,,,,,13,Unknown,,,,,,,,,,,,,,,Ambushed,19,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.9831E+11,1983,10,25,,0,,145,Nicaragua,2,Central America & Caribbean,,Cerro Cumbo,,,5,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,145,Nicaragua,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,64,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.9831E+11,1983,10,25,,0,,145,Nicaragua,2,Central America & Caribbean,,Potosi,13.00583,-87.50278,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,79,"Public Area (garden, parking lot, garage, beach, public building, camp)",,Port Facilities,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,26,,0,,26,Bolivia,3,South America,La Paz,La Paz,-16.500194,-68.150162,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Peruvian Embassy,159,Peru,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),20000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.9831E+11,1983,10,26,,0,,130,Mexico,1,North America,,Uruapan,19.41362,-102.05278,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Mexican State,"Cuauhtemoc Candenas, Governor",130,Mexico,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,1,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.9831E+11,1983,10,26,,0,,185,Spain,8,Western Europe,Basque Country,irun,43.338233,-1.789272,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,1,Business,7,Retail/Grocery/Bakery,own store,"lorenzo mendizabal, butcher",185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.9831E+11,1983,10,26,,0,,98,Italy,8,Western Europe,Lazio,Rome,41.89052,12.494249,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,7,Government (Diplomatic),45,"Diplomatic Personnel (outside of embassy, consulate)",Government of Jordan,"Taysir Ala Ad-Din Tuqan, 57 Hamdy Mohammed Hidar Daud",102,Jordan,,,,,,,,,,,,,,,,,Syrian Battle Front,,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,5,Firearms,3,Handgun,,,,,,,,,Submachine gun; Pistol,0,,,2,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.9831E+11,1983,10,26,,0,,69,France,8,Western Europe,Midi-Pyrenees,Toulouse,43.604652,1.444209,1,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,4,Multinational Corporation,,Sperry Univac,217,United States,,,,,,,,,,,,,,,,,Comite de Liberation et de Detournements d'Ordinateurs (Committee for the liberation and hijacking of computers),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Arson,0,,,0,,,1,,,,"Damages: arson, destroyed 7 office and 1 apartment",0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.9831E+11,1983,10,26,,0,,145,Nicaragua,2,Central America & Caribbean,,Los Chiles,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,145,Nicaragua,,,,,,,,,,,,,,,,,Democratic Revolutionary Alliance (ARDE),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,4,Unknown,,,1,11,0,0,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,26,,0,,145,Nicaragua,2,Central America & Caribbean,,Los Chiles,,,5,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,14,Private Citizens & Property,72,Farmer,,Agricultural Cooperative,145,Nicaragua,,,,,,,,,,,,,,,,,Democratic Revolutionary Alliance (ARDE),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,6,,,3,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,26,,0,,96,Ireland,8,Western Europe,Cavan,Redhills,54.100327,-7.320463,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,17,Terrorists/Non-State Militia,93,Terrorist,INLA,"Gerard Barkley, 27, Catholic",233,Northern Ireland,,,,,,,,,,,,,,,,,Irish National Liberation Army (INLA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,1,0,1,1,
1.9831E+11,1983,10,27,,0,,43,Chile,3,South America,Santiago Metropolitan,Santiago,-33.469115,-70.641997,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99,Bus (excluding tourists),,Bus,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.9831E+11,1983,10,27,,0,,43,Chile,3,South America,Santiago Metropolitan,Santiago,-33.469115,-70.641997,1,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),,"Bus, parked at terminal",43,Chile,,,,,,,,,,,,,,,,,Subversives,,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,Burned,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.9831E+11,1983,10,27,,0,,159,Peru,3,South America,Huanuco,Tingo Maria,-9.297478,-75.996312,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",,Police Post,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,10,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,,,,,,,1,3,Minor (likely < $1 million),10000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280001, 198310280002, 198310280003, 198310280004, 198310280005, 198310280006, 198310280007"
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280002, 198310280001, 198310280003, 198310280004, 198310280005, 198310280006, 198310280007"
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280003, 198310280001, 198310280002, 198310280004, 198310280005, 198310280006, 198310280007"
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280004, 198310280001, 198310280002, 198310280003, 198310280005, 198310280006, 198310280007"
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280005, 198310280001, 198310280002, 198310280003, 198310280004, 198310280006, 198310280007"
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280006, 198310280001, 198310280002, 198310280003, 198310280004, 198310280005, 198310280007"
1.9831E+11,1983,10,28,,0,,43,Chile,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,19,Transportation,100,Train/Train Tracks/Trolley,,Chilean railway line,43,Chile,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,,,,,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,"198310280007, 198310280001, 198310280002, 198310280003, 198310280004, 198310280005, 198310280006"
1.9831E+11,1983,10,28,,0,,183,South Africa,11,Sub-Saharan Africa,KwaZulu-Natal,Pietermaritzburg,-29.658879,30.855026,1,0,,,1,1,1,0,,,0,0,0,1,Assassination,,,,,2,Government (General),17,Head of State,south africa,"mr pw botha, prime minister",183,South Africa,,,,,,,,,,,,,,,,,African National Congress (South Africa),,,,,,,0,,,0,1,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,9,Letter Bomb,,,,,,,,,,,,,Bomb in package,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,28,,0,,145,Nicaragua,2,Central America & Caribbean,,Tumahuallan,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,6,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,28,,0,,145,Nicaragua,2,Central America & Caribbean,,Achuapa,13.052295,-86.589121,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,6,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,28,,0,,145,Nicaragua,2,Central America & Caribbean,,Valle de Condega,13.36502,-86.39846,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,45,,,30,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,28,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,54.99451,-7.319996,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Royal Ulster Constabulary,"John Hallawell, 35, Protestant",233,Northern Ireland,,,,,,,,,,,,,,,,,Irish Republican Army (IRA),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,0,0,1,1,
1.9831E+11,1983,10,28,,0,,217,United States,1,North America,Washington,Spokane,47.657239,-117.341687,1,0,4612 East Sprague Avenue,"10/28/1983: Four members of The Order (also known as Silent Brotherhood), Robert Mathews, Bruce Carroll Pierce, Daniel R. Bauer, and Randolph Duey, robbed World Wide Video Store, a pornography video arcade shop in Spokane, Washington, United States.  This was the first of many robberies for the group, and acted as the start to their anti-government, white supremacist revolution.  The men, armed with pistols and knives, dressed in disguise and bound and gagged two store clerks with duct tape, before getting away with $369.10.",1,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,2,Armed Assault,,,1,Business,7,Retail/Grocery/Bakery,World Wide Video Store,pornographic video/arcade store,217,United States,,,,,,,,,,,,,,,,,The Order (Silent Brotherhood),,,,,,"The Order (Silent Brotherhood) was a white supremacist group that was anti-government, against Jews and other minorities, and sought to start a race war and overthrow the government.  In particular, they were also against pornography, and used the money from their subsequent robberies to finance their revolution.",0,,,0,4,3,0,,,,,,,,,,5,Firearms,3,Handgun,9,Melee,23,Knife or Other Sharp Object,9,Melee,26,Suffocation,,,,,"handguns, knives, duct tape",0,0,0,2,2,0,1,3,Minor (likely < $1 million),369.1,money stolen,0,,,,,,,,,,,,,,,,"The robbery occurred at 7:30pm with the perpetrators disguised as Mexicans; it is unknown if the money from this robbery in particular was used to finance the group's goals, but it was the first of their attacks, and was meant as a starting point to their anti-government revolution; additionally, the group was anti-pornography. The FBI finally brought down The Order (a splinter group of the Aryan Nation) in 1984 with the death of Robert Mathews after a shoot out and the burning of his house, after he refused to surrender, and the other three perpetrators were subsequently captured, indicted, and sentenced for their crimes during their involvement with the group.","Mark S. Hamm, ""Terrorism as Crime: From Oklahoma City to Al-Qaeda and Beyond,"" New York University Press, 2007.","Kevin Flynn and Gary Gerhardt, ""The Silent Brotherhood: Inside America's Racist Underground,"" The Free Press, Macmillan Inc., 1989.","Bill Morlin, ""Neo-nazis Purchased Press Capable Of Counterfeiting,"" The Spokesman-Review, Spokane, Washington, September 20, 1985.",Hewitt Project,0,0,0,0,
1.9831E+11,1983,10,29,,0,,43,Chile,3,South America,Valparaiso,Valparaiso,-33.045632,-71.620529,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,U.S.-Chilean Cultural Center,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,"Damages: explosion, destroyed wall, damaged 2nd floor of building",0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.9831E+11,1983,10,29,,0,,110,Lebanon,10,Middle East & North Africa,Mount Lebanon,Baabda,33.84939,35.54937,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,,Turkish Embassy,209,Turkey,,,,,,,,,,,,,,,,,Armenian Secret Army for the Liberation of Armenia,,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,Automatic firearms; Grenade,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,1,1,1,1,
1.9831E+11,1983,10,29,,0,,145,Nicaragua,2,Central America & Caribbean,,El Cubo,,,5,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,,Military Unit,145,Nicaragua,,,,,,,,,,,,,,,,,Nicaraguan Democratic Force (FDN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,60,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,29,,0,,159,Peru,3,South America,La Libertad,Huamachuco,-7.815617,-78.048885,1,0,,,1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,3,Police,26,Prison/Jail,,Huamachuco Prison,159,Peru,,,,,,,,,,,,,,,,,Shining Path (SL),,,,,,,0,,,0,40,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,28,Dynamite/TNT,5,Firearms,5,Unknown Gun Type,5,Firearms,2,Automatic Weapon,,,,,Dynamite; Firearms; Automatic firearm,,,,,,,1,4,Unknown,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.9831E+11,1983,10,29,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Belfast,54.644981,-5.928601,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,84,Political Party Member/Rally,Worker's Party Member,"David Nocher, 26, Catholic",233,Northern Ireland,,,,,,,,,,,,,,,,,Protestant extremists,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,5,Unknown Gun Type,,,,,,,,,,,,,Firearm,1,,,,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,CAIN,-9,-9,1,1,
