1.99101E+11,1991,1,10,,0,,185,Spain,8,Western Europe,Basque Country,Donostia-San Sebastian,43.320812,-1.984447,1,0,,,1,1,1,0,,,0,1,0,1,Assassination,,,,,14,Private Citizens & Property,68,Named Civilian,,Jose Ignacio Lago Sanjuan *,185,Spain,,,,,,,,,,,,,,,,,Basque Fatherland and Freedom (ETA),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,0,1,
1.99101E+11,1991,1,10,,0,,45,Colombia,3,South America,Meta,La Macarena,2.18265,-73.78572,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,27,Military Barracks/Base/Headquarters/Checkpost,Military,Girasol Military Base,45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,10,,0,,61,El Salvador,2,Central America & Caribbean,,Suchitoto,13.933732,-89.025836,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,31,Military Aircraft,Military,Hughes 500 military helicopter*,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,2,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,10,,0,,61,El Salvador,2,Central America & Caribbean,,San Lorenzo,13.703735,-88.804566,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Civil Defense (Paramilitary),Unit,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,1,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,10,,0,,61,El Salvador,2,Central America & Caribbean,,San Jose Guayabal,13.84222,-89.09694,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,military,unit,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,10,,0,,137,Mozambique,11,Sub-Saharan Africa,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,1,Business,5,Industrial/Textiles/Factory,Trucking Co.,Long Distance Truck,231,Zimbabwe,,,,,,,,,,,,,,,,,Mozambique National Resistance Movement (MNR),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,3,Minor (likely < $1 million),100000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,1,1,1,
1.99101E+11,1991,1,10,,0,,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.03742,45.337971,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,7,Government (Diplomatic),46,Embassy/Consulate,Italy State Dept.,Italian Embassy,98,Italy,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,7,Grenade,,,,,,,,,,,,,Grenade,1,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99101E+11,1991,1,11,,0,,61,El Salvador,2,Central America & Caribbean,,San Salvador,13.69288,-89.199161,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,1,Business,,,,Democracy Tower Building,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,218,Uruguay,3,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,0,,,1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,People's Participation Movement,"Residence, Deputy Hugo Cores",218,Uruguay,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,6,Explosives/Bombs/Dynamite,16,Unknown Explosive Type,,,,,,,,,,,,,Explosive,0,,,0,,,1,3,Minor (likely < $1 million),15000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99101E+11,1991,1,11,,0,,123,Mali,11,Sub-Saharan Africa,Unknown,Unknown,,,5,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,1,Business,4,Multinational Corporation,Citroen,Truck Driver Charles Cabannes*,69,France,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,1,,0,0,,0,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,1,1,
1.99101E+11,1991,1,11,,0,,209,Turkey,10,Middle East & North Africa,Istanbul,Istanbul,41.013517,28.950672,1,0,,,1,1,1,-9,,,0,1,0,1,Assassination,,,,,3,Police,25,Police Security Forces/Officers,Police,Former Policeman Habib Gur,209,Turkey,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,2,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
1.99101E+11,1991,1,11,,0,,61,El Salvador,2,Central America & Caribbean,,Las Canas,,,5,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,3,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,61,El Salvador,2,Central America & Caribbean,,Unknown,14.191665,-89.1706,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,61,El Salvador,,,,,,,,,,,,,,,,,Farabundo Marti National Liberation Front (FMLN),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,83,Guatemala,2,Central America & Caribbean,Solola,Unknown,14.70208,-91.2506,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,83,Guatemala,,,,,,,,,,,,,,,,,Guatemalan National Revolutionary Unity (URNG),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,83,Guatemala,2,Central America & Caribbean,Totonicapan,Unknown,14.979345,-91.400266,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,83,Guatemala,,,,,,,,,,,,,,,,,Guatemalan National Revolutionary Unity (URNG),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,83,Guatemala,2,Central America & Caribbean,,Huehuetenango,15.319722,-91.47833,1,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,83,Guatemala,,,,,,,,,,,,,,,,,Guatemalan National Revolutionary Unity (URNG),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,83,Guatemala,2,Central America & Caribbean,,Unknown,15.498381,-90.982067,4,0,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Military,Unit,83,Guatemala,,,,,,,,,,,,,,,,,Guatemalan National Revolutionary Unity (URNG),,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,0,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,0,,92,India,6,South Asia,Bihar,Unknown,25.096074,85.313119,4,0,,,1,1,1,-9,,,0,1,0,2,Armed Assault,,,,,3,Police,25,Police Security Forces/Officers,Police,Unit,92,India,,,,,,,,,,,,,,,,,Sikh Extremists,Militants,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,2,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,11,,1,1/12/91,19,Bangladesh,6,South Asia,Chittagong,Chittagong,22.347537,91.812332,1,0,,,1,1,1,0,,,0,1,0,6,Hostage Taking (Kidnapping),,,,,22,Violent Political Party,109,Party Official/Candidate/Other Personnel,Bangladesh Chhatra League,Leader: Shawkat Ali,19,Bangladesh,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,3,Handgun,,,,,,,,,,,,,Pistol,1,,,0,,,0,,,,,1,1,0,12,0,,Bangladesh,0,,,,,,4,Hostage(s) killed (not during rescue attempt),,,,,,PGIS,-9,-9,0,-9,
1.99101E+11,1991,1,11,,0,,217,United States,1,North America,California,San Diego,32.715695,-117.161719,1,0,Bomb in trash can under sink,"1/11/1991: Unknown perpetrators placed a homemade pipe bomb in the restroom of the Islamic Center of San Diego in California, United States.  The device was discovered and subsequently removed before detonating.  This incident occurred during the Gulf War.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,15,Religious Figures/Institutions,86,Place of Worship,Mosque,Islamic Center of San Diego,217,United States,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,-99,0,,,,,,,,,,6,Explosives/Bombs/Dynamite,17,Other Explosive Type,,,,,,,,,,,,,Homemade pipe bomb,0,0,0,0,0,0,0,,,,,0,,,,,,,0,,,,,,,,,"The bomb was discovered at 5:00 PM after the Islamic Center of San Diego lost power.  It was believed that there was a possibility that the device caused the loss of power.  Mosque officials suspected that this incident might have been due to rising tensions against Arabs during the Gulf War.  However, a report by the Anti-Defamation League states that this incident might have been linked to the Al-Fuqra organization.","Eddy McNeil, ""Crude Bomb Found at Islamic Center,"" San Diego Union-Tribune, January 12, 1991.","Hilmer Anderson, ""Bomb Found in Islamic Center,"" United Press International, January 12, 1991.","""Al-Fuqra: Holy Warriors of Terrorism,"" Anti-Defamation League, 1993.",Hewitt Project,-9,-9,0,-9,
1.99101E+11,1991,1,12,,0,,45,Colombia,3,South America,Unknown,Unknown,,,5,0,,,1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,1,Gas/Oil,,Oil tanker truck,45,Colombia,,,,,,,,,,,,,,,,,Revolutionary Armed Forces of Colombia (FARC),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,0,,,0,,,1,3,Minor (likely < $1 million),120000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,12,,0,,45,Colombia,3,South America,Santander,Bucaramanga,7.131202,-73.124973,1,0,,,1,1,1,0,,,0,1,0,2,Armed Assault,,,,,19,Transportation,99,Bus (excluding tourists),Bus Co.,3 buses,45,Colombia,,,,,,,,,,,,,,,,,National Liberation Army of Colombia (ELN),,,,,,,0,,,0,,,,,,,,,,,,,8,Incendiary,,,,,,,,,,,,,,,Incendiary,1,,,0,,,1,3,Minor (likely < $1 million),60000,,0,,,,,,,0,,,,,,,,,,,,,PGIS,0,0,0,0,
1.99101E+11,1991,1,12,,0,,92,India,6,South Asia,Jammu and Kashmir,Singhpora,34.208589,74.418642,1,1,,,1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,2,Armed Assault,,,,,4,Military,29,Military Unit/Patrol/Convoy,Border Security Force,Patrol,92,India,,,,,,,,,,,,,,,,,Kashmiri extremists,Separatists,,,,,,0,,,0,,,,,,,,,,,,,5,Firearms,2,Automatic Weapon,,,,,,,,,,,,,Automatic firearm,5,,,0,,,1,,,,,0,,,,,,,0,,,,,,,,,,,,,PGIS,-9,-9,0,-9,
